Id,SalePrice
2735,130050.71481469076
2736,137840.6154442276
2737,109088.97313752933
2738,142888.4856720726
2739,149970.06055980735
2740,111982.93682242639
2741,138721.48308078194
2742,176812.7304309485
2743,141591.38935310725
2744,159205.51030585234
2745,125302.12791786519
2746,119328.1056541904
2747,151153.73406509394
2748,140328.13545913756
2749,156012.74597966945
2750,140721.08090235232
2751,133202.96581142757
2752,204244.84175292973
2753,126961.76727247375
2754,227498.27333090044
2755,137989.64272314784
2756,104481.25030303567
2757,96657.52161694056
2758,93015.66675656025
2759,121630.59792028563
2760,136494.427915427
2761,137951.2858604539
2762,132005.18721484265
2763,215341.28698693487
2764,170633.96269869272
2765,230566.48690284236
2766,159879.96418995637
2767,102790.03672557851
2768,117283.27929848808
2769,117687.06252665803
2770,154606.45175110514
2771,139391.1791672281
2772,108580.14831270205
2773,187754.4200672692
2774,139208.77518881098
2775,126479.55979562689
2776,143916.01992102474
2777,163198.69711318487
2778,151699.94662767963
2779,133836.0590096768
2780,108556.27808557232
2781,123122.40716899734
2782,99387.2059819177
2783,118031.10026590026
2784,131431.8340908752
2785,170931.60379186537
2786,68672.08455716805
2787,111439.38103177748
2788,89151.88280910188
2789,179710.09968058366
2790,107747.81994251742
2791,123520.2999020072
2792,74682.8850628459
2793,158575.81147608187
2794,95413.28718653742
2795,107613.14066070385
2796,105374.78889664392
2797,181654.5207745417
2798,94773.71344864949
2799,120485.08866162764
2800,93681.60462630112
2801,120076.18104591528
2802,132165.0074205552
2803,145993.03949339973
2804,142449.07704268798
2805,113140.24092894222
2806,99104.00831466584
2807,172287.77226237443
2808,170259.9901104843
2809,123251.80252966293
2810,104457.61984313469
2811,146432.38438816604
2812,155172.631473131
2813,149915.11578683
2814,177482.78491742924
2815,108838.56872165446
2816,206744.7288686918
2817,161415.075649048
2818,145516.2963615685
2819,198432.08411731457
2820,158019.39115513765
2821,111490.68962243236
2822,258100.83532829612
2823,269226.38975895883
2824,155471.85634205732
2825,149144.08533833237
2826,146083.4207126889
2827,133147.54191650168
2828,215487.6121350548
2829,230554.8237643346
2830,222441.28956734395
2831,171669.58188716834
2832,197856.04171303814
2833,254358.21114157946
2834,252812.83323179223
2835,215592.16799032345
2836,216180.55956564017
2837,145385.97666598094
2838,126125.74829043556
2839,162115.38501598404
2840,178139.6190912303
2841,172336.9304780959
2842,245819.99958151157
2843,137490.31695305806
2844,155722.9174256836
2845,113858.18944301135
2846,178958.6396746389
2847,187441.1646796149
2848,162635.20220440283
2849,233998.62297919672
2850,273827.55720391264
2851,250093.71349342488
2852,206138.3501908393
2853,238127.2035647866
2854,125134.73686654688
2855,204635.8202521463
2856,193834.455309945
2857,178730.4945889424
2858,169652.02526221029
2859,131216.21794491605
2860,113733.09330213888
2861,115235.85409870933
2862,210510.0682137719
2863,137941.52371707413
2864,278811.0484049314
2865,134741.23440322705
2866,207020.13628344345
2867,104577.92671914266
2868,125930.90833080733
2869,108170.59444116529
2870,132357.25835866507
2871,108663.9048196875
2872,67274.96851069084
2873,119706.39771641025
2874,125556.71433478814
2875,117374.88598091109
2876,200040.1728013928
2877,134702.27753605088
2878,190186.50056473797
2879,128576.689708085
2880,122865.04310545948
2881,151331.28811538697
2882,160617.2761314679
2883,169715.54416636395
2884,210539.59847796126
2885,164593.7951932327
2886,205023.5413249489
2887,128417.49920252369
2888,127222.83594955991
2889,74350.29405086818
2890,99809.62456389869
2891,119760.36272800884
2892,75144.06802023397
2893,105802.42875358884
2894,71871.0599632071
2895,279281.223304641
2896,220170.57573059527
2897,187985.27567152362
2898,192826.16310097062
2899,191051.7296442624
2900,148322.3275952043
2901,177394.30766130795
2902,176999.24327893215
2903,303813.6274327563
2904,257113.50006613685
2905,90172.91744614477
2906,197933.77744677349
2907,143076.73447697525
2908,133208.73226766838
2909,125303.59677483291
2910,75124.98132655534
2911,90408.45317286777
2912,167079.89007673526
2913,95644.85150193301
2914,89264.80234881993
2915,113569.63123523576
2916,98762.01442819362
2917,159022.58669265988
2918,124657.50796618246
2919,249955.270765863
